"DRS","Time","base","virus","projecao","dt_event","wis","overprediction","underprediction","dispersion","ae_median","cov_50","cov_95"
"GRANDE SÃO PAULO",10,"2023-11-01","srag","Previsto",2023-11-01,38.873,6.3,0,32.573,31.5,1,1
"GRANDE SÃO PAULO",10,"2023-11-08","srag","Previsto",2023-11-08,87.968,0,58.3,29.668,182,0,1
"GRANDE SÃO PAULO",10,"2023-11-13","srag","Previsto",2023-11-13,24.7815,0,0.7,24.0815,3.5,1,1
"GRANDE SÃO PAULO",10,"2023-11-29","srag","Previsto",2023-11-29,88.09075,0,73,15.09075,163.5,0,1
"GRANDE SÃO PAULO",10,"2023-12-06","srag","Previsto",2023-12-06,45.59,0,29.8,15.79,93,0,1
"GRANDE SÃO PAULO",10,"2023-12-13","srag","Previsto",2023-12-13,38.2205,0,21.4,16.8205,83,0,1
"GRANDE SÃO PAULO",10,"2023-12-20","srag","Previsto",2023-12-20,27.0145,10.2,0,16.8145,51,1,1
"GRANDE SÃO PAULO",10,"2023-12-27","srag","Previsto",2023-12-27,22.286,0,7.4,14.886,37,1,1
"GRANDE SÃO PAULO",10,"2024-01-03","srag","Previsto",2024-01-03,56.08675,0,43.2,12.88675,106,0,1
"GRANDE SÃO PAULO",10,"2024-01-17","srag","Previsto",2024-01-17,25.0005,0,11.6,13.4005,56,0,1
"GRANDE SÃO PAULO",10,"2024-01-31","srag","Previsto",2024-01-31,142.8555,0,125.3,17.5555,257,0,1
"GRANDE SÃO PAULO",12,"2024-02-07","srag","Previsto",2024-01-31,104.98025,0,93.7,11.28025,186.5,0,1
"GRANDE SÃO PAULO",12,"2024-02-14","srag","Previsto",2024-02-08,47.497,0,23,24.497,106,0,1
"GRANDE SÃO PAULO",10,"2024-02-21","srag","Previsto",2024-02-14,59.70625,0,21.9,37.80625,109.5,1,1
"GRANDE SÃO PAULO",10,"2024-02-28","srag","Previsto",2024-02-21,42.66175,0,5.1,37.56175,25.5,1,1
"GRANDE SÃO PAULO",10,"2024-03-06","srag","Previsto",2024-02-28,77.97075,25,0,52.97075,125,1,1
"GRANDE SÃO PAULO",10,"2024-03-13","srag","Previsto",2024-03-13,45.945,0,21.5,24.445,102,0,1
"GRANDE SÃO PAULO",10,"2024-03-18","srag","Previsto",2024-03-11,87.87125,0,63.8,24.07125,169,0,1
"GRANDE SÃO PAULO",10,"2024-03-20","srag","Previsto",2024-03-13,90.323,0,66.6,23.723,175,0,1
"GRANDE SÃO PAULO",10,"2024-03-27","srag","Previsto",2024-03-20,53.00025,0,29.4,23.60025,117,0,1
"GRANDE SÃO PAULO",10,"2024-04-10","srag","Previsto",2024-04-03,90.2505,0,70,20.2505,178,0,1
"GRANDE SÃO PAULO",10,"2024-04-17","srag","Previsto",2024-04-04,100.83225,0,80.8,20.03225,192,0,1
"GRANDE SÃO PAULO",10,"2024-04-24","srag","Previsto",2024-04-21,67.326,0,42.4,24.926,138,0,1
"GRANDE SÃO PAULO",10,"2024-05-08","srag","Previsto",2024-05-03,230.966,0,210.16,20.806,403,0,0
"GRANDE SÃO PAULO",10,"2024-05-15","srag","Previsto",2024-05-08,23.6115,0.4,0,23.2115,2,1,1
"GRANDE SÃO PAULO",10,"2024-05-23","srag","Previsto",2024-05-15,23.68125,0,0.9,22.78125,4.5,1,1
"GRANDE SÃO PAULO",10,"2024-05-29","srag","Previsto",2024-05-22,51.926,19.5,0,32.426,97.5,1,1
"GRANDE SÃO PAULO",10,"2024-06-05","srag","Previsto",2024-05-29,103.24025,0,88.5,14.74025,188.5,0,1
"GRANDE SÃO PAULO",10,"2024-06-12","srag","Previsto",2024-06-08,142.858,0,127.19,15.668,241,0,0
"GRANDE SÃO PAULO",10,"2024-06-26","srag","Previsto",2024-06-19,81.83675,37.2,0,44.63675,148,0,1
"GRANDE SÃO PAULO",10,"2024-07-04","srag","Previsto",2024-06-30,44.7575,15.3,0,29.4575,76.5,1,1
"GRANDE SÃO PAULO",10,"2024-07-23","srag","Previsto",2024-07-16,27.0605,7.7,0,19.3605,38.5,1,1
"GRANDE SÃO PAULO",10,"2024-08-14","srag","Previsto",2024-08-07,37.96525,2.7,0,35.26525,13.5,1,1
"GRANDE SÃO PAULO",10,"2024-08-21","srag","Previsto",2024-08-16,136.32425,0,106.3,30.02425,264,0,1
"GRANDE SÃO PAULO",10,"2024-08-28","srag","Previsto",2024-08-22,360.24125,284.09,0,76.15125,618.5,0,0
"GRANDE SÃO PAULO",10,"2024-09-03","srag","Previsto",2024-08-28,119.59925,62.3,0,57.29925,243.5,0,1
"GRANDE SÃO PAULO",10,"2024-09-11","srag","Previsto",2024-09-05,64.371,21.8,0,42.571,109,1,1
"GRANDE SÃO PAULO",10,"2024-09-18","srag","Previsto",2024-09-11,31.93575,4.3,0,27.63575,21.5,1,1
"GRANDE SÃO PAULO",10,"2024-09-25","srag","Previsto",2024-09-19,38.896,0,18,20.896,86,0,1
"GRANDE SÃO PAULO",10,"2024-10-02","srag","Previsto",2024-09-25,25.98625,0,6.8,19.18625,34,1,1
"MARÍLIA",12,"2023-05-31","srag","Previsto",2023-05-24,10.29025,0.8,0,9.49025,4,1,1
"MARÍLIA",12,"2023-06-06","srag","Previsto",2023-05-30,24.98225,14.8,0,10.18225,44,0,1
"MARÍLIA",12,"2023-06-14","srag","Previsto",2023-06-07,9.49025,0,3.8,5.69025,19,1,1
"MARÍLIA",12,"2023-06-20","srag","Previsto",2023-06-13,9.765,0,3.8,5.965,19,1,1
"MARÍLIA",12,"2023-07-06","srag","Previsto",2023-07-06,8.25025,0,3.2,5.05025,16,1,1
"MARÍLIA",12,"2023-07-19","srag","Previsto",2023-07-12,7.10075,1.9,0,5.20075,9.5,1,1
"MARÍLIA",12,"2023-07-25","srag","Previsto",2023-07-18,6.4305,0,1.6,4.8305,8,1,1
"MARÍLIA",12,"2023-08-02","srag","Previsto",2023-08-02,26.8305,0,23.98,2.8505,46,0,0
"MARÍLIA",12,"2023-08-08","srag","Previsto",2023-08-08,18.3105,0,15.8,2.5105,33,0,1
"MARÍLIA",12,"2023-08-16","srag","Previsto",2023-08-16,8.75025,0,5.4,3.35025,19,0,1
"MARÍLIA",12,"2023-08-23","srag","Previsto",2023-08-23,5.27,0,2.4,2.87,12,1,1
"MARÍLIA",12,"2023-08-30","srag","Previsto",2023-08-23,5.29,1.6,0,3.69,8,1,1
"MARÍLIA",12,"2023-09-06","srag","Previsto",2023-08-30,8.9,0,6.4,2.5,18,0,1
"MARÍLIA",12,"2023-09-19","srag","Previsto",2023-09-19,17.62025,0,15.6,2.02025,32,0,1
"MARÍLIA",12,"2023-09-27","srag","Previsto",2023-09-20,5.6305,0,1.8,3.8305,9,1,1
"MARÍLIA",12,"2023-10-06","srag","Previsto",2023-10-06,4.8305,0,1.8,3.0305,9,1,1
"MARÍLIA",12,"2023-10-11","srag","Previsto",2023-10-11,10.48025,0,8,2.48025,20,0,1
"MARÍLIA",12,"2023-10-18","srag","Previsto",2023-10-11,5.51025,0,2.4,3.11025,12,1,1
"MARÍLIA",12,"2023-10-20","srag","Previsto",2023-10-20,11.74025,0,9.2,2.54025,22,0,1
"MARÍLIA",12,"2023-10-25","srag","Previsto",2023-10-25,9.4,0,7,2.4,19,0,1
"MARÍLIA",12,"2023-11-01","srag","Previsto",2023-10-25,4.02,0.4,0,3.62,2,1,1
"MARÍLIA",12,"2023-11-08","srag","Previsto",2023-11-08,18.75,0,16.4,2.35,34,0,1
"MARÍLIA",12,"2023-11-13","srag","Previsto",2023-11-11,7.14,1.8,0,5.34,9,1,1
"MARÍLIA",12,"2023-11-29","srag","Previsto",2023-11-22,12.59,9,0,3.59,23,0,1
"MARÍLIA",12,"2023-12-06","srag","Previsto",2023-12-06,5.93025,0,4,1.93025,12,0,1
"MARÍLIA",12,"2023-12-13","srag","Previsto",2023-12-13,13.67025,0,12.59,1.08025,23,0,0
"MARÍLIA",12,"2023-12-20","srag","Previsto",2023-12-20,2.25025,0.8,0,1.45025,4,1,1
"MARÍLIA",12,"2023-12-27","srag","Previsto",2023-12-23,6.63025,4,0,2.63025,12,0,1
"MARÍLIA",12,"2024-01-03","srag","Previsto",2023-12-27,3.72,0,2.4,1.32,8,0,1
"MARÍLIA",12,"2024-01-17","srag","Previsto",2024-01-10,6.62,0,5.4,1.22,13,0,1
"MARÍLIA",12,"2024-01-31","srag","Previsto",2024-01-31,11.34,0,10.4,0.94,18,0,0
"MARÍLIA",12,"2024-02-07","srag","Previsto",2024-01-31,9.06,0,8,1.06,16,0,1
"MARÍLIA",12,"2024-02-14","srag","Previsto",2024-02-13,14.63,0,13.4,1.23,25,0,0
"MARÍLIA",12,"2024-02-21","srag","Previsto",2024-02-21,22.12,0,20.4,1.72,34,0,0
"MARÍLIA",12,"2024-02-28","srag","Previsto",2024-02-21,9.51,0,7.2,2.31,18,0,1
"MARÍLIA",12,"2024-03-06","srag","Previsto",2024-02-28,11.18025,0,8.4,2.78025,22,0,1
"MARÍLIA",12,"2024-03-13","srag","Previsto",2024-03-06,15.83,11,0,4.83,29,0,1
"MARÍLIA",12,"2024-03-18","srag","Previsto",2024-03-11,20.8,16.3,0,4.5,38,0,1
"MARÍLIA",12,"2024-03-20","srag","Previsto",2024-03-20,28.71525,0,27.09,1.62525,42,0,0
"MARÍLIA",12,"2024-03-27","srag","Previsto",2024-03-27,7.46025,0,4.7,2.76025,15.5,0,1
"MARÍLIA",12,"2024-04-10","srag","Previsto",2024-04-10,35.14025,0,32.99,2.15025,53,0,0
"MARÍLIA",12,"2024-04-17","srag","Previsto",2024-04-11,8.7605,0,5,3.7605,19,0,1
"MARÍLIA",12,"2024-04-24","srag","Previsto",2024-04-20,12.75575,7,0,5.75575,25,0,1
"MARÍLIA",12,"2024-05-08","srag","Previsto",2024-05-03,11.45025,6.8,0,4.65025,22,0,1
"MARÍLIA",12,"2024-05-15","srag","Previsto",2024-05-15,16.11,0,14.6,1.51,29,0,1
"MARÍLIA",12,"2024-05-23","srag","Previsto",2024-05-22,9.56025,0,7.6,1.96025,18,0,1
"MARÍLIA",12,"2024-05-29","srag","Previsto",2024-05-29,17.72,0,16.4,1.32,28,0,0
"MARÍLIA",12,"2024-06-05","srag","Previsto",2024-05-29,16.82025,0,15.39,1.43025,27,0,0
"MARÍLIA",12,"2024-06-12","srag","Previsto",2024-06-08,8.86,0,7,1.86,17,0,1
"MARÍLIA",12,"2024-06-26","srag","Previsto",2024-06-19,5.99025,0,4.4,1.59025,12,0,1
"MARÍLIA",12,"2024-07-04","srag","Previsto",2024-06-29,9.50075,0,7.6,1.90075,18,0,1
"MARÍLIA",12,"2024-07-23","srag","Previsto",2024-07-16,3.39025,1.2,0,2.19025,6,1,1
"MARÍLIA",12,"2024-08-14","srag","Previsto",2024-08-07,2.3605,0,0.4,1.9605,2,1,1
"MARÍLIA",12,"2024-08-21","srag","Previsto",2024-08-16,13.57025,0,12.39,1.18025,22,0,0
"MARÍLIA",12,"2024-08-28","srag","Previsto",2024-08-29,18.67,0,17,1.67,33,0,1
"MARÍLIA",12,"2024-09-03","srag","Previsto",2024-09-04,9.79,0,7.4,2.39,19,0,1
"MARÍLIA",12,"2024-09-11","srag","Previsto",2024-09-12,6.32025,0,3.6,2.72025,14,0,1
"MARÍLIA",12,"2024-09-18","srag","Previsto",2024-09-11,6.676,2.2,0,4.476,11,1,1
"MARÍLIA",12,"2024-09-25","srag","Previsto",2024-09-25,9.13025,0,7.4,1.73025,17,0,1
"MARÍLIA",12,"2024-10-02","srag","Previsto",2024-09-25,3.1805,0,0.4,2.7805,2,1,1
"PIRACICABA",12,"2023-05-31","srag","Previsto",2023-05-31,13.18,8.6,0,4.58,23,0,1
"PIRACICABA",12,"2023-06-06","srag","Previsto",2023-06-06,7.9405,3.4,0,4.5405,15,0,1
"PIRACICABA",12,"2023-06-14","srag","Previsto",2023-06-14,5.69025,0,3,2.69025,13,0,1
"PIRACICABA",12,"2023-06-20","srag","Previsto",2023-06-20,3.02,0,0,3.02,0,1,1
"PIRACICABA",12,"2023-07-06","srag","Previsto",2023-07-06,2.72,0.6,0,2.12,3,1,1
"PIRACICABA",12,"2023-07-19","srag","Previsto",2023-07-19,4.95,0,3.2,1.75,10,0,1
"PIRACICABA",12,"2023-07-25","srag","Previsto",2023-07-25,4.16,0,2.2,1.96,9,0,1
"PIRACICABA",12,"2023-08-02","srag","Previsto",2023-08-02,6.37025,4,0,2.37025,12,0,1
"PIRACICABA",12,"2023-08-08","srag","Previsto",2023-08-08,1.96025,0,0.2,1.76025,1,1,1
"PIRACICABA",12,"2023-08-16","srag","Previsto",2023-08-16,1.88025,0.2,0,1.68025,1,1,1
"PIRACICABA",12,"2023-08-23","srag","Previsto",2023-08-23,2.45,0.6,0,1.85,3,1,1
"PIRACICABA",12,"2023-08-30","srag","Previsto",2023-08-30,4.4905,3.2,0,1.2905,8,0,1
"PIRACICABA",12,"2023-09-06","srag","Previsto",2023-09-06,3.99,0,2.8,1.19,8,0,1
"PIRACICABA",12,"2023-09-19","srag","Previsto",2023-09-19,6.97,0,5.8,1.17,13,0,1
"PIRACICABA",12,"2023-09-27","srag","Previsto",2023-09-27,4.8605,0,3.2,1.6605,10,0,1
"PIRACICABA",12,"2023-10-06","srag","Previsto",2023-10-06,9.51,0,7.6,1.91,18,0,1
"PIRACICABA",12,"2023-10-11","srag","Previsto",2023-10-11,3.46075,0,1,2.46075,5,1,1
"PIRACICABA",12,"2023-10-18","srag","Previsto",2023-10-18,4.43025,0,0.8,3.63025,4,1,1
"PIRACICABA",12,"2023-10-20","srag","Previsto",2023-10-20,3.5555,0,0,3.5555,0,1,1
"PIRACICABA",12,"2023-10-25","srag","Previsto",2023-10-25,7.95025,4.2,0,3.75025,15,0,1
"PIRACICABA",12,"2023-11-01","srag","Previsto",2023-11-01,8.66025,6,0,2.66025,16,0,1
"PIRACICABA",12,"2023-11-08","srag","Previsto",2023-11-08,4.75,2.4,0,2.35,10,0,1
"PIRACICABA",12,"2023-11-13","srag","Previsto",2023-11-11,2.61075,0,0,2.61075,0,1,1
"PIRACICABA",12,"2023-11-29","srag","Previsto",2023-11-29,15.631,11.79,0,3.841,27,0,0
"PIRACICABA",12,"2023-12-06","srag","Previsto",2023-12-06,13.94,11.4,0,2.54,23,0,0
"PIRACICABA",12,"2023-12-13","srag","Previsto",2023-12-13,2.13025,0,0.8,1.33025,4,1,1
"PIRACICABA",12,"2023-12-20","srag","Previsto",2023-12-20,2.13,0,1.2,0.93,4,0,1
"PIRACICABA",12,"2023-12-27","srag","Previsto",2023-12-20,1.96,0,0.9,1.06,4.5,1,1
"PIRACICABA",12,"2024-01-03","srag","Previsto",2024-01-03,4.57025,0,3.8,0.77025,9,0,1
"PIRACICABA",12,"2024-01-17","srag","Previsto",2024-01-17,1.99025,0,0.4,1.59025,2,1,1
"PIRACICABA",12,"2024-01-31","srag","Previsto",2024-01-31,7.76025,0,6.8,0.96025,14,0,1
"PIRACICABA",12,"2024-02-07","srag","Previsto",2024-02-07,12.24025,0,11.6,0.64025,16,0,0
"PIRACICABA",12,"2024-02-14","srag","Previsto",2024-02-15,35.51,0,34.8,0.71,42,0,0
"PIRACICABA",12,"2024-02-21","srag","Previsto",2024-02-14,17.08,0,15.8,1.28,29,0,0
"PIRACICABA",12,"2024-02-28","srag","Previsto",2024-02-28,6.08125,1.8,0,4.28125,9,1,1
"PIRACICABA",12,"2024-03-06","srag","Previsto",2024-03-06,5.1505,0.6,0,4.5505,3,1,1
"PIRACICABA",12,"2024-03-13","srag","Previsto",2024-03-13,4.97,0,1.6,3.37,8,1,1
"PIRACICABA",12,"2024-03-18","srag","Previsto",2024-03-16,5.66,0,1.2,4.46,6,1,1
"PIRACICABA",12,"2024-03-20","srag","Previsto",2024-03-20,19.2,0,17.4,1.8,35,0,1
"PIRACICABA",12,"2024-03-27","srag","Previsto",2024-03-20,6.835,0,2.6,4.235,13,1,1
"PIRACICABA",12,"2024-04-10","srag","Previsto",2024-04-02,9.47025,0,4.2,5.27025,21,1,1
"PIRACICABA",12,"2024-04-17","srag","Previsto",2024-04-11,11.845,0,8.5,3.345,23,0,1
"PIRACICABA",12,"2024-04-24","srag","Previsto",2024-04-20,5.31025,0,0,5.31025,0,1,1
"PIRACICABA",12,"2024-05-08","srag","Previsto",2024-05-03,7.94075,0,1,6.94075,5,1,1
"PIRACICABA",12,"2024-05-15","srag","Previsto",2024-05-15,5.8505,0,2.2,3.6505,11,1,1
"PIRACICABA",12,"2024-05-23","srag","Previsto",2024-05-15,7.4955,2.4,0,5.0955,12,1,1
"PIRACICABA",12,"2024-05-29","srag","Previsto",2024-05-22,4.8305,0,1.2,3.6305,6,1,1
"PIRACICABA",12,"2024-06-05","srag","Previsto",2024-06-04,28.79,0,27.6,1.19,38,0,0
"PIRACICABA",12,"2024-06-12","srag","Previsto",2024-06-08,13.39,0,11.4,1.99,25,0,1
"PIRACICABA",12,"2024-06-26","srag","Previsto",2024-06-26,13.71,0,11.4,2.31,25,0,1
"PIRACICABA",12,"2024-07-04","srag","Previsto",2024-06-29,4.52,0,1.2,3.32,6,1,1
"PIRACICABA",12,"2024-07-23","srag","Previsto",2024-07-20,3.38025,0,0.8,2.58025,4,1,1
"PIRACICABA",12,"2024-08-14","srag","Previsto",2024-08-13,33.18,0,32,1.18,42,0,0
"PIRACICABA",12,"2024-08-21","srag","Previsto",2024-08-16,6.87,0,3.8,3.07,15,0,1
"PIRACICABA",12,"2024-08-28","srag","Previsto",2024-08-29,4.96575,0,0.2,4.76575,1,1,1
"PIRACICABA",12,"2024-09-03","srag","Previsto",2024-09-04,9.12025,0,6.2,2.92025,19,0,1
"PIRACICABA",12,"2024-09-11","srag","Previsto",2024-09-11,5.61025,1.2,0,4.41025,6,1,1
"PIRACICABA",12,"2024-09-18","srag","Previsto",2024-09-11,12.51025,7,0,5.51025,23,0,1
"PIRACICABA",12,"2024-09-25","srag","Previsto",2024-09-26,4.61025,0,2,2.61025,10,1,1
"PIRACICABA",12,"2024-10-02","srag","Previsto",2024-10-02,3.55,0,2,1.55,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-05-31","srag","Previsto",2023-05-31,93.38625,51.8,0,41.58625,131.5,0,0
"PRESIDENTE PRUDENTE",12,"2023-06-06","srag","Previsto",2023-05-30,106.89375,24.9,0,81.9937499999999,80.5,0,1
"PRESIDENTE PRUDENTE",12,"2023-06-14","srag","Previsto",2023-06-07,11.85,3.4,0,8.45,17,1,1
"PRESIDENTE PRUDENTE",12,"2023-06-20","srag","Previsto",2023-06-06,36.88175,12,0,24.88175,42,0,1
"PRESIDENTE PRUDENTE",12,"2023-07-06","srag","Previsto",2023-07-06,8.73475,0.8,0,7.93475,4,1,1
"PRESIDENTE PRUDENTE",12,"2023-07-19","srag","Previsto",2023-07-12,7.16125,1.2,0,5.96125,6,1,1
"PRESIDENTE PRUDENTE",12,"2023-07-25","srag","Previsto",2023-07-11,6.42525,1,0,5.42525,5,1,1
"PRESIDENTE PRUDENTE",12,"2023-08-02","srag","Previsto",2023-07-25,2.90175,0,1.2,1.70175,6,1,1
"PRESIDENTE PRUDENTE",12,"2023-08-08","srag","Previsto",2023-08-01,5.66075,1.2,0,4.46075,6,1,1
"PRESIDENTE PRUDENTE",12,"2023-08-16","srag","Previsto",2023-08-09,2.87025,0,1.6,1.27025,6,0,1
"PRESIDENTE PRUDENTE",12,"2023-08-23","srag","Previsto",2023-08-16,2.03225,0,0.2,1.83225,1,1,1
"PRESIDENTE PRUDENTE",12,"2023-08-30","srag","Previsto",2023-08-18,5.6115,2.8,0,2.8115,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-06","srag","Previsto",2023-08-29,2.71,0,1.6,1.11,6,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-19","srag","Previsto",2023-09-06,1.7805,0.2,0,1.5805,1,1,1
"PRESIDENTE PRUDENTE",12,"2023-09-27","srag","Previsto",2023-09-19,2.24,0,1.4,0.84,5,0,1
"PRESIDENTE PRUDENTE",12,"2023-10-06","srag","Previsto",2023-09-29,1.26,0,0.2,1.06,1,1,1
"PRESIDENTE PRUDENTE",12,"2023-10-11","srag","Previsto",2023-10-03,2.20025,0.6,0,1.60025,3,1,1
"PRESIDENTE PRUDENTE",12,"2023-10-18","srag","Previsto",2023-10-18,4.54,2,0,2.54,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-10-20","srag","Previsto",2023-10-20,4.5805,2.4,0,2.1805,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-10-25","srag","Previsto",2023-10-18,3.82025,1.6,0,2.22025,6,0,1
"PRESIDENTE PRUDENTE",12,"2023-11-01","srag","Previsto",2023-10-28,6.54025,4.8,0,1.74025,12,0,1
"PRESIDENTE PRUDENTE",12,"2023-11-08","srag","Previsto",2023-11-01,3.47,1.6,0,1.87,6,0,1
"PRESIDENTE PRUDENTE",12,"2023-11-13","srag","Previsto",2023-11-11,1.15025,0,0.2,0.95025,1,1,1
"PRESIDENTE PRUDENTE",12,"2023-11-29","srag","Previsto",2023-11-22,2.3405,0,1,1.3405,5,1,1
"PRESIDENTE PRUDENTE",12,"2023-12-06","srag","Previsto",2023-11-28,2.04025,0,0.6,1.44025,3,1,1
"PRESIDENTE PRUDENTE",12,"2023-12-13","srag","Previsto",2023-12-06,5.13025,3.4,0,1.73025,9,0,1
"PRESIDENTE PRUDENTE",12,"2023-12-20","srag","Previsto",2023-12-09,4.44025,3.2,0,1.24025,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-12-27","srag","Previsto",2023-12-09,4.71025,3.2,0,1.51025,8,0,1
"PRESIDENTE PRUDENTE",12,"2024-01-03","srag","Previsto",2023-12-06,5.2805,3.8,0,1.4805,9,0,1
"PRESIDENTE PRUDENTE",12,"2024-01-17","srag","Previsto",2024-01-10,1.66075,0,1,0.660749999999999,3,0,1
"PRESIDENTE PRUDENTE",12,"2024-01-31","srag","Previsto",2024-01-24,1.45025,0,1,0.45025,3,0,1
"PRESIDENTE PRUDENTE",12,"2024-02-07","srag","Previsto",2024-01-24,0.94025,0,0.4,0.54025,2,1,1
"PRESIDENTE PRUDENTE",11,"2024-02-14","srag","Previsto",2024-02-10,6.21,0,3.8,2.41,13,0,1
"PRESIDENTE PRUDENTE",12,"2024-02-21","srag","Previsto",2024-02-14,10.751,1.8,0,8.951,9,1,1
"PRESIDENTE PRUDENTE",12,"2024-02-28","srag","Previsto",2024-02-28,5.00025,0.4,0,4.60025,2,1,1
"PRESIDENTE PRUDENTE",12,"2024-03-06","srag","Previsto",2024-02-28,7.8105,2,0,5.8105,10,1,1
"PRESIDENTE PRUDENTE",12,"2024-03-13","srag","Previsto",2024-03-06,20.29575,12.2,0,8.09575,33,0,1
"PRESIDENTE PRUDENTE",12,"2024-03-18","srag","Previsto",2024-03-16,8.9805,4.2,0,4.7805,15,0,1
"PRESIDENTE PRUDENTE",12,"2024-03-20","srag","Previsto",2024-03-13,9.293,3.8,0,5.493,15,0,1
"PRESIDENTE PRUDENTE",12,"2024-03-27","srag","Previsto",2024-03-19,5.7105,2.8,0,2.9105,10,0,1
"PRESIDENTE PRUDENTE",12,"2024-04-10","srag","Previsto",2024-03-30,1.8,0,1.2,0.6,4,0,1
"PRESIDENTE PRUDENTE",12,"2024-04-17","srag","Previsto",2024-04-04,2.0305,0.4,0,1.6305,2,1,1
"PRESIDENTE PRUDENTE",12,"2024-04-24","srag","Previsto",2024-04-20,3.73,0,3,0.73,7,0,1
"PRESIDENTE PRUDENTE",12,"2024-05-08","srag","Previsto",2024-05-01,1.22,0,0.6,0.62,3,1,1
"PRESIDENTE PRUDENTE",12,"2024-05-15","srag","Previsto",2024-05-08,2.09025,0,0,2.09025,0,1,1
"PRESIDENTE PRUDENTE",12,"2024-05-23","srag","Previsto",2024-05-18,3.07075,1,0,2.07075,5,1,1
"PRESIDENTE PRUDENTE",12,"2024-05-29","srag","Previsto",2024-05-21,6.3205,4.2,0,2.1205,11,0,1
"PRESIDENTE PRUDENTE",12,"2024-06-05","srag","Previsto",2024-05-28,2.2505,0.4,0,1.8505,2,1,1
"PRESIDENTE PRUDENTE",12,"2024-06-12","srag","Previsto",2024-05-30,2.58025,0.8,0,1.78025,4,1,1
"PRESIDENTE PRUDENTE",12,"2024-06-26","srag","Previsto",2024-06-26,0.73,0,0.2,0.53,1,1,1
"PRESIDENTE PRUDENTE",12,"2024-07-04","srag","Previsto",2024-06-29,0.83025,0,0,0.83025,0,1,1
"PRESIDENTE PRUDENTE",12,"2024-07-23","srag","Previsto",2024-07-16,3.94025,0,3.4,0.54025,7,0,1
"PRESIDENTE PRUDENTE",12,"2024-08-14","srag","Previsto",2024-08-07,0.84,0,0,0.84,0,1,1
"PRESIDENTE PRUDENTE",12,"2024-08-21","srag","Previsto",2024-08-09,1.23,0,0.4,0.83,2,1,1
"PRESIDENTE PRUDENTE",12,"2024-08-28","srag","Previsto",2024-08-29,3.99075,1,0,2.99075,5,1,1
"PRESIDENTE PRUDENTE",12,"2024-09-03","srag","Previsto",2024-08-27,13.03125,6,0,7.03125,20,0,1
"PRESIDENTE PRUDENTE",12,"2024-09-11","srag","Previsto",2024-09-04,11.46525,6.1,0,5.36525,19,0,1
"PRESIDENTE PRUDENTE",12,"2024-09-18","srag","Previsto",2024-09-11,9.8505,6.6,0,3.2505,17,0,1
"PRESIDENTE PRUDENTE",12,"2024-09-25","srag","Previsto",2024-09-18,3.09075,1,0,2.09075,5,1,1
"PRESIDENTE PRUDENTE",12,"2024-10-02","srag","Previsto",2024-09-25,1.76025,0,0.2,1.56025,1,1,1
"REGISTRO",12,"2023-05-31","srag","Previsto",2023-05-31,1.91,0,0,1.91,0,1,1
"REGISTRO",12,"2023-06-06","srag","Previsto",2023-06-06,9.27,6.2,0,3.07,15,0,1
"REGISTRO",12,"2023-06-14","srag","Previsto",2023-06-06,9.03025,6.2,0,2.83025,15,0,1
"REGISTRO",12,"2023-06-20","srag","Previsto",2023-06-20,3.712,0.2,0,3.512,1,1,1
"REGISTRO",12,"2023-07-06","srag","Previsto",2023-07-06,1.9705,0,0.4,1.5705,2,1,1
"REGISTRO",12,"2023-07-19","srag","Previsto",2023-07-12,4.43025,2.2,0,2.23025,7,0,1
"REGISTRO",12,"2023-07-25","srag","Previsto",2023-07-18,3.5615,1,0,2.5615,5,1,1
"REGISTRO",12,"2023-08-02","srag","Previsto",2023-07-25,3.02075,0,1.7,1.32075,6.5,0,1
"REGISTRO",12,"2023-08-08","srag","Previsto",2023-08-08,3.23025,0,1.8,1.43025,7,0,1
"REGISTRO",12,"2023-08-16","srag","Previsto",2023-08-16,8.94175,4.2,0,4.74175,13,0,1
"REGISTRO",12,"2023-08-23","srag","Previsto",2023-08-19,2.3705,0.4,0,1.9705,2,1,1
"REGISTRO",12,"2023-08-30","srag","Previsto",2023-08-29,3.4805,1.4,0,2.0805,5,0,1
"REGISTRO",12,"2023-09-06","srag","Previsto",2023-09-06,2.4705,0.2,0,2.2705,1,1,1
"REGISTRO",12,"2023-09-19","srag","Previsto",2023-09-19,2.175,0,0.7,1.475,3.5,1,1
"REGISTRO",12,"2023-09-27","srag","Previsto",2023-09-19,2.2605,0,0.6,1.6605,3,1,1
"REGISTRO",12,"2023-10-06","srag","Previsto",2023-10-06,1.9,0.8,0,1.1,4,1,1
"REGISTRO",12,"2023-10-11","srag","Previsto",2023-10-10,2.67,0.8,0,1.87,4,1,1
"REGISTRO",12,"2023-10-18","srag","Previsto",2023-10-17,1.59,0.2,0,1.39,1,1,1
"REGISTRO",12,"2023-10-20","srag","Previsto",2023-10-19,3.36,0,2.2,1.16,7,0,1
"REGISTRO",12,"2023-10-25","srag","Previsto",2023-10-25,2,0,0.8,1.2,4,1,1
