"DRS","Time","base","virus","tipo","widow","dt_event","wis","overprediction","underprediction","dispersion","ae_median","cov_50","cov_95"
"SOROCABA",12,"2024-05-29","srag","com_atraso",10,2024-05-22,22.33,0,21.4,0.93,29,0,0
"SOROCABA",32,"2024-05-29","srag","com_atraso",30,2024-05-22,23.9,0,23,0.9,29,0,0
"SOROCABA",15,"2024-05-29","srag","corte 3 semanas",10,2024-05-21,13.15025,0,10.9,2.25025,24.5,0,1
"SOROCABA",35,"2024-05-29","srag","corte 3 semanas",30,2024-05-21,14.66025,0,12.6,2.06025,27,0,1
"SOROCABA",12,"2024-05-29","srag","mediana",10,2024-05-22,17.62,0,16.2,1.42,27,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-29","srag","com_atraso",10,2024-05-22,25.77,0,21.7,4.07,46.5,0,1
"SÃO JOSÉ DO RIO PRETO",32,"2024-05-29","srag","com_atraso",30,2024-05-22,23.56075,0,19.6,3.96075,44,0,1
"SÃO JOSÉ DO RIO PRETO",15,"2024-05-29","srag","corte 3 semanas",10,2024-05-29,78.47375,0,76.85,1.62375,123,0,0
"SÃO JOSÉ DO RIO PRETO",35,"2024-05-29","srag","corte 3 semanas",30,2024-05-29,79.33575,0,77.27,2.06575,121,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-29","srag","mediana",10,2024-05-22,15.5715,7.6,0,7.9715,30,0,1
"SÃO JOÃO DA BOA VISTA",12,"2024-05-29","srag","com_atraso",10,2024-05-22,3.22525,0,2.4,0.82525,6,0,1
"SÃO JOÃO DA BOA VISTA",32,"2024-05-29","srag","com_atraso",30,2024-05-22,3.7905,0,3,0.7905,7,0,1
"SÃO JOÃO DA BOA VISTA",15,"2024-05-29","srag","corte 3 semanas",10,2024-05-22,3.29175,0,0.6,2.69175,3,1,1
"SÃO JOÃO DA BOA VISTA",35,"2024-05-29","srag","corte 3 semanas",30,2024-05-22,4.51,0,0.2,4.31,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2024-05-29","srag","mediana",10,2024-05-22,1.905,0,0.8,1.105,4,1,1
"TAUBATÉ",12,"2024-05-29","srag","com_atraso",10,2024-05-29,73.7,0,73.4,0.3,77,0,0
"TAUBATÉ",32,"2024-05-29","srag","com_atraso",30,2024-05-29,72.11,0,71.6,0.51,76,0,0
"TAUBATÉ",15,"2024-05-29","srag","corte 3 semanas",10,2024-05-29,45.46025,0,43.6,1.86025,78,0,1
"TAUBATÉ",35,"2024-05-29","srag","corte 3 semanas",30,2024-05-29,50.89025,0,48.99,1.90025,69,0,0
"TAUBATÉ",12,"2024-05-29","srag","mediana",10,2024-05-29,58.48,0,57.4,1.08,67,0,0
"ARARAQUARA",12,"2024-06-05","srag","com_atraso",10,2024-05-29,4.26025,0,3.6,0.66025,8,0,1
"ARARAQUARA",32,"2024-06-05","srag","com_atraso",30,2024-05-29,4.25,0,3.6,0.65,8,0,1
"ARARAQUARA",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-28,2.56,0,1.4,1.16,5,0,1
"ARARAQUARA",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-28,3.95,0,2.8,1.15,8,0,1
"ARARAQUARA",12,"2024-06-05","srag","mediana",10,2024-05-29,3.42025,0,2.6,0.82025,7,0,1
"ARAÇATUBA",12,"2024-06-05","srag","com_atraso",10,2024-05-29,1.46025,0,0.4,1.06025,2,1,1
"ARAÇATUBA",32,"2024-06-05","srag","com_atraso",30,2024-05-29,1.11,0,0.2,0.91,1,1,1
"ARAÇATUBA",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-01,7.28,1.3,0,5.98,6.5,1,1
"ARAÇATUBA",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-01,6.191,1.7,0,4.491,8.5,1,1
"ARAÇATUBA",12,"2024-06-05","srag","mediana",10,2024-05-29,8.54,5.9,0,2.64,15.5,0,1
"BAIXADA SANTISTA",12,"2024-06-05","srag","com_atraso",10,2024-05-28,27.13,0,26.6,0.53,31,0,0
"BAIXADA SANTISTA",32,"2024-06-05","srag","com_atraso",30,2024-05-28,25.14,0,24.6,0.54,29,0,0
"BAIXADA SANTISTA",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-30,19.032,0,15.8,3.232,35,0,1
"BAIXADA SANTISTA",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-30,18.05025,0,15.8,2.25025,33,0,1
"BAIXADA SANTISTA",12,"2024-06-05","srag","mediana",10,2024-05-28,3.53025,0,1.4,2.13025,7,1,1
"BARRETOS",12,"2024-06-05","srag","com_atraso",10,2024-05-29,0.96,0,0,0.96,0,1,1
"BARRETOS",32,"2024-06-05","srag","com_atraso",30,2024-05-29,1.10025,0.2,0,0.90025,1,1,1
"BARRETOS",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-29,5.0905,2,0,3.0905,8,0,1
"BARRETOS",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-29,4.3755,1.4,0,2.9755,7,1,1
"BARRETOS",12,"2024-06-05","srag","mediana",10,2024-05-29,5.61,4,0,1.61,10,0,1
"BAURU",12,"2024-06-05","srag","com_atraso",10,2024-05-29,24.03,0,22.6,1.43,33,0,0
"BAURU",32,"2024-06-05","srag","com_atraso",30,2024-05-29,24.69,0,23.4,1.29,33,0,0
"BAURU",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-28,6.1005,0,1.6,4.5005,8,1,1
"BAURU",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-28,7.32025,0,2,5.32025,10,1,1
"BAURU",12,"2024-06-05","srag","mediana",10,2024-05-29,4.64025,0,2,2.64025,10,1,1
"CAMPINAS",12,"2024-06-05","srag","com_atraso",10,2024-05-29,116.46025,0,113.19,3.27025,136,0,0
"CAMPINAS",32,"2024-06-05","srag","com_atraso",30,2024-05-29,119.36025,0,116.49,2.87025,136.5,0,0
"CAMPINAS",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-05,203.85025,0,202.79,1.06025,222,0,0
"CAMPINAS",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-05,212.23,0,211.4,0.83,221,0,0
"CAMPINAS",12,"2024-06-05","srag","mediana",10,2024-05-29,72.62025,0,67.4,5.22025,109,0,0
"FRANCA",12,"2024-06-05","srag","com_atraso",10,2024-06-05,19.25,0,19,0.25,21,0,0
"FRANCA",32,"2024-06-05","srag","com_atraso",30,2024-06-05,19.24025,0,18.99,0.25025,21,0,0
"FRANCA",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-04,11.44125,0,11,0.441249999999999,19,0,1
"FRANCA",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-04,16.36,0,16.2,0.16,19,0,0
"FRANCA",12,"2024-06-05","srag","mediana",10,2024-06-05,10.27025,0,9.59,0.68025,16,0,0
"GRANDE SÃO PAULO",10,"2024-06-05","srag","com_atraso",10,2024-05-29,351.55,0,347,4.55,385,0,0
"GRANDE SÃO PAULO",32,"2024-06-05","srag","com_atraso",30,2024-05-29,362.73,0,359.2,3.53,384,0,0
"GRANDE SÃO PAULO",13,"2024-06-05","srag","corte 3 semanas",10,2024-06-05,359.693,0,350.38,9.313,518.5,0,0
"GRANDE SÃO PAULO",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-05,480.43025,0,476.39,4.04025,518,0,0
"GRANDE SÃO PAULO",10,"2024-06-05","srag","mediana",10,2024-05-29,131.21575,0,119.78,11.43575,207,0,0
"MARÍLIA",12,"2024-06-05","srag","com_atraso",10,2024-05-29,15.09,0,13.8,1.29,23,0,0
"MARÍLIA",32,"2024-06-05","srag","com_atraso",30,2024-05-29,14.67,0,13.6,1.07,22,0,0
"MARÍLIA",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-28,7.97175,1,0,6.97175,5,1,1
"MARÍLIA",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-28,5.4,0.6,0,4.8,3,1,1
"MARÍLIA",12,"2024-06-05","srag","mediana",10,2024-05-29,21.84025,0,20.79,1.05025,30,0,0
"PIRACICABA",12,"2024-06-05","srag","com_atraso",10,2024-06-04,42.79,0,42.4,0.39,46,0,0
"PIRACICABA",32,"2024-06-05","srag","com_atraso",30,2024-06-04,42.79,0,42.4,0.39,46,0,0
"PIRACICABA",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-04,37.16025,0,36.79,0.37025,48,0,0
"PIRACICABA",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-04,43.11,0,42.8,0.31,48,0,0
"PIRACICABA",12,"2024-06-05","srag","mediana",10,2024-06-04,34.00025,0,33.19,0.81025,40,0,0
"PRESIDENTE PRUDENTE",12,"2024-06-05","srag","com_atraso",10,2024-05-28,2.6,0,2.2,0.4,5,0,1
"PRESIDENTE PRUDENTE",32,"2024-06-05","srag","com_atraso",30,2024-05-28,3.18,0,2.8,0.38,6,0,1
"PRESIDENTE PRUDENTE",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-30,1.62,0,0.4,1.22,2,1,1
"PRESIDENTE PRUDENTE",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-30,1.81025,0,0.6,1.21025,3,1,1
"PRESIDENTE PRUDENTE",12,"2024-06-05","srag","mediana",10,2024-05-28,0.81,0,0,0.81,0,1,1
"REGISTRO",12,"2024-06-05","srag","com_atraso",10,2024-06-05,8.83,0,8,0.83,16,0,1
"REGISTRO",32,"2024-06-05","srag","com_atraso",30,2024-06-05,6.29,0,5.2,1.09,12,0,1
"REGISTRO",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-08,6.51025,0,4.8,1.71025,12,0,1
"REGISTRO",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-08,6.18,0,4.8,1.38,12,0,1
"REGISTRO",12,"2024-06-05","srag","mediana",10,2024-06-05,4.13,0,2.6,1.53,9,0,1
"RIBEIRÃO PRETO",12,"2024-06-05","srag","com_atraso",10,2024-06-05,76.01,0,75.6,0.41,80,0,0
"RIBEIRÃO PRETO",32,"2024-06-05","srag","com_atraso",30,2024-06-05,74.51025,0,73.99,0.52025,78,0,0
"RIBEIRÃO PRETO",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-04,35.2555,0,28.6,6.65549999999999,67,0,1
"RIBEIRÃO PRETO",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-04,34.7605,0,31.2,3.5605,64,0,1
"RIBEIRÃO PRETO",12,"2024-06-05","srag","mediana",10,2024-06-05,52.37025,0,50.79,1.58025,64,0,0
"SOROCABA",12,"2024-06-05","srag","com_atraso",10,2024-05-29,11.37,0,10.2,1.17,19,0,0
"SOROCABA",32,"2024-06-05","srag","com_atraso",30,2024-05-29,11.37,0,10.2,1.17,19,0,0
"SOROCABA",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-28,12.6105,0,10.2,2.4105,23,0,1
"SOROCABA",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-28,14.39075,0,12.4,1.99075,26,0,1
"SOROCABA",12,"2024-06-05","srag","mediana",10,2024-05-29,8.39,0,6.8,1.59,16,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-05","srag","com_atraso",10,2024-05-29,66.27,0,63.4,2.87,85,0,0
"SÃO JOSÉ DO RIO PRETO",32,"2024-06-05","srag","com_atraso",30,2024-05-29,61.46025,0,58.59,2.87025,81,0,0
"SÃO JOSÉ DO RIO PRETO",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-05,98.56075,0,97.57,0.990749999999999,130,0,0
"SÃO JOSÉ DO RIO PRETO",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-05,107.201,0,106.16,1.041,129,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-05","srag","mediana",10,2024-05-29,16.76075,0,11.6,5.16075,34,0,1
"SÃO JOÃO DA BOA VISTA",12,"2024-06-05","srag","com_atraso",10,2024-05-29,2.8,0,2,0.8,6,0,1
"SÃO JOÃO DA BOA VISTA",32,"2024-06-05","srag","com_atraso",30,2024-05-29,3.05,0,2.4,0.65,6,0,1
"SÃO JOÃO DA BOA VISTA",15,"2024-06-05","srag","corte 3 semanas",10,2024-05-29,12.2655,5.2,0,7.06549999999999,16,0,1
"SÃO JOÃO DA BOA VISTA",35,"2024-06-05","srag","corte 3 semanas",30,2024-05-29,15.43,5.8,0,9.63,21,0,1
"SÃO JOÃO DA BOA VISTA",12,"2024-06-05","srag","mediana",10,2024-05-29,1.28,0,0.2,1.08,1,1,1
"TAUBATÉ",12,"2024-06-05","srag","com_atraso",10,2024-06-05,81.78,0,81.4,0.38,85,0,0
"TAUBATÉ",32,"2024-06-05","srag","com_atraso",30,2024-06-05,80.79,0,80.4,0.39,84,0,0
"TAUBATÉ",15,"2024-06-05","srag","corte 3 semanas",10,2024-06-05,66.65025,0,65.79,0.86025,85,0,0
"TAUBATÉ",35,"2024-06-05","srag","corte 3 semanas",30,2024-06-05,71.035,0,70.1,0.935,83,0,0
"TAUBATÉ",12,"2024-06-05","srag","mediana",10,2024-06-05,73.77025,0,72.99,0.78025,79,0,0
"ARARAQUARA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,7.84,0,7.2,0.64,12,0,0
"ARARAQUARA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,7.83,0,7.2,0.63,12,0,0
"ARARAQUARA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,7.051,0,5.8,1.251,13,0,1
"ARARAQUARA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,7.88,0,6.8,1.08,14,0,1
"ARARAQUARA",12,"2024-06-12","srag","mediana",10,2024-06-08,2.13025,0,0.8,1.33025,4,1,1
"ARAÇATUBA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,7.58,0,7,0.58,13,0,1
"ARAÇATUBA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,8.665,0,8.1,0.565,13,0,0
"ARAÇATUBA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-06,6.0415,0,1.8,4.2415,9,1,1
"ARAÇATUBA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-06,4.55,0,1.2,3.35,6,1,1
"ARAÇATUBA",12,"2024-06-12","srag","mediana",10,2024-06-08,2.01025,0.2,0,1.81025,1,1,1
"BAIXADA SANTISTA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,41.48,0,41.2,0.28,44,0,0
"BAIXADA SANTISTA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,39.41,0,39,0.41,43,0,0
"BAIXADA SANTISTA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-06,19.92025,0,17.6,2.32025,36,0,1
"BAIXADA SANTISTA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-06,18.97025,0,17.2,1.77025,34,0,1
"BAIXADA SANTISTA",12,"2024-06-12","srag","mediana",10,2024-06-08,18.05,0,16.6,1.45,29,0,0
"BARRETOS",12,"2024-06-12","srag","com_atraso",10,2024-06-08,3.54,0,3,0.54,7,0,1
"BARRETOS",32,"2024-06-12","srag","com_atraso",30,2024-06-08,2.93025,0,2.4,0.53025,6,0,1
"BARRETOS",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-05,2.22075,0,0.2,2.02075,1,1,1
"BARRETOS",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-05,3.00025,0,0.6,2.40025,3,1,1
"BARRETOS",12,"2024-06-12","srag","mediana",10,2024-06-08,2.25025,0.8,0,1.45025,4,1,1
"BAURU",12,"2024-06-12","srag","com_atraso",10,2024-06-08,63.34,0,62.8,0.54,68,0,0
"BAURU",32,"2024-06-12","srag","com_atraso",30,2024-06-08,61.8205,0,61.19,0.6305,66,0,0
"BAURU",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,31.41,0,28.8,2.61,56,0,1
"BAURU",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,37.58025,0,35.59,1.99025,58,0,0
"BAURU",12,"2024-06-12","srag","mediana",10,2024-06-08,18.0905,0,15.4,2.6905,33,0,1
"CAMPINAS",12,"2024-06-12","srag","com_atraso",10,2024-06-08,156.43025,0,151.19,5.24025,200,0,0
"CAMPINAS",32,"2024-06-12","srag","com_atraso",30,2024-06-08,180.98025,0,178.19,2.79025,203,0,0
"CAMPINAS",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-07,77.64175,0,66.6,11.04175,139,0,1
"CAMPINAS",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-07,76.822,0,67.4,9.422,139,0,1
"CAMPINAS",12,"2024-06-12","srag","mediana",10,2024-06-08,43.5655,0,36.1,7.4655,81,0,1
"FRANCA",12,"2024-06-12","srag","com_atraso",10,2024-06-07,18.25,0,18,0.25,20,0,0
"FRANCA",32,"2024-06-12","srag","com_atraso",30,2024-06-07,18.865,0,18.7,0.165,20,0,0
"FRANCA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-04,11.37075,0,11,0.370749999999999,19,0,1
"FRANCA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-04,16.75,0,16.6,0.15,19,0,0
"FRANCA",12,"2024-06-12","srag","mediana",10,2024-06-07,10.49,0,9.8,0.69,17,0,0
"GRANDE SÃO PAULO",10,"2024-06-12","srag","com_atraso",10,2024-06-08,487.5905,0,485.38,2.2105,513,0,0
"GRANDE SÃO PAULO",32,"2024-06-12","srag","com_atraso",30,2024-06-08,497.85,0,496.4,1.45,508,0,0
"GRANDE SÃO PAULO",13,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,252.79625,0,237.3,15.49625,437,0,1
"GRANDE SÃO PAULO",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,336.77025,0,325.19,11.58025,442,0,0
"GRANDE SÃO PAULO",10,"2024-06-12","srag","mediana",10,2024-06-08,177.66075,0,166.3,11.36075,257.5,0,0
"MARÍLIA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,23.21,0,22.4,0.81,30,0,0
"MARÍLIA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,23.45025,0,22.79,0.66025,28,0,0
"MARÍLIA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-04,19.40025,0,17,2.40025,35,0,1
"MARÍLIA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-04,18.69025,0,17,1.69025,33,0,1
"MARÍLIA",12,"2024-06-12","srag","mediana",10,2024-06-08,9.91,0,8.4,1.51,18,0,1
"PIRACICABA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,33.06,0,32.4,0.66,38,0,0
"PIRACICABA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,33.74025,0,33.19,0.55025,38,0,0
"PIRACICABA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-06,23.04125,0,21.2,1.84125,40,0,1
"PIRACICABA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-06,22.82025,0,21.2,1.62025,40,0,1
"PIRACICABA",12,"2024-06-12","srag","mediana",10,2024-06-08,12.33,0,10.6,1.73,23,0,1
"PRESIDENTE PRUDENTE",12,"2024-06-12","srag","com_atraso",10,2024-05-30,0.83,0,0.2,0.63,1,1,1
"PRESIDENTE PRUDENTE",32,"2024-06-12","srag","com_atraso",30,2024-05-30,0.75025,0,0.2,0.55025,1,1,1
"PRESIDENTE PRUDENTE",15,"2024-06-12","srag","corte 3 semanas",10,2024-05-31,4.424,0.8,0,3.624,4,1,1
"PRESIDENTE PRUDENTE",35,"2024-06-12","srag","corte 3 semanas",30,2024-05-31,4.30575,0.6,0,3.70575,3,1,1
"PRESIDENTE PRUDENTE",12,"2024-06-12","srag","mediana",10,2024-05-30,1.245,0.4,0,0.845,2,1,1
"REGISTRO",12,"2024-06-12","srag","com_atraso",10,2024-06-08,2.98075,0,1.6,1.38075,6,0,1
"REGISTRO",32,"2024-06-12","srag","com_atraso",30,2024-06-08,2.36,0,1,1.36,5,1,1
"REGISTRO",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-07,6.52624999999999,0,1.4,5.12624999999999,7,1,1
"REGISTRO",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-07,4.02025,0,1.6,2.42025,8,1,1
"REGISTRO",12,"2024-06-12","srag","mediana",10,2024-06-08,4.4,1.6,0,2.8,8,1,1
"RIBEIRÃO PRETO",12,"2024-06-12","srag","com_atraso",10,2024-06-08,60.05025,0,58.59,1.46025,71,0,0
"RIBEIRÃO PRETO",32,"2024-06-12","srag","com_atraso",30,2024-06-08,61.47,0,60.2,1.27,69,0,0
"RIBEIRÃO PRETO",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,24.13375,0,16.8,7.33375,50,0,1
"RIBEIRÃO PRETO",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,30.78025,0,26.2,4.58025,57,0,1
"RIBEIRÃO PRETO",12,"2024-06-12","srag","mediana",10,2024-06-08,6.1205,0,2,4.1205,10,1,1
"SOROCABA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,43.11025,0,42.39,0.72025,52,0,0
"SOROCABA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,43.45,0,42.8,0.65,48,0,0
"SOROCABA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-07,35.8705,0,34.98,0.8905,47,0,0
"SOROCABA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-07,39.1,0,38.4,0.7,46,0,0
"SOROCABA",12,"2024-06-12","srag","mediana",10,2024-06-08,21.14,0,19.4,1.74,35,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-12","srag","com_atraso",10,2024-06-08,95.93,0,94.8,1.13,112,0,0
"SÃO JOSÉ DO RIO PRETO",32,"2024-06-12","srag","com_atraso",30,2024-06-08,81.22,0,79,2.22,103,0,0
"SÃO JOSÉ DO RIO PRETO",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,47.722,0,39.4,8.322,87,0,1
"SÃO JOSÉ DO RIO PRETO",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,44.46275,0,37.5,6.96275,81.5,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-12","srag","mediana",10,2024-06-08,45.29,0,42.1,3.19,68.5,0,0
"SÃO JOÃO DA BOA VISTA",12,"2024-06-12","srag","com_atraso",10,2024-06-08,10.01,0,9.6,0.41,14,0,0
"SÃO JOÃO DA BOA VISTA",32,"2024-06-12","srag","com_atraso",30,2024-06-08,10.79,0,10.4,0.39,14,0,0
"SÃO JOÃO DA BOA VISTA",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-05,5.66025,0,4.2,1.46025,11,0,1
"SÃO JOÃO DA BOA VISTA",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-05,6.77075,0,5.4,1.37075,13,0,1
"SÃO JOÃO DA BOA VISTA",12,"2024-06-12","srag","mediana",10,2024-06-08,4.43,0,3.6,0.83,8,0,1
"TAUBATÉ",12,"2024-06-12","srag","com_atraso",10,2024-06-08,75.76,0,74.6,1.16,83,0,0
"TAUBATÉ",32,"2024-06-12","srag","com_atraso",30,2024-06-08,74.76025,0,73.59,1.17025,82,0,0
"TAUBATÉ",15,"2024-06-12","srag","corte 3 semanas",10,2024-06-08,43.2115,0,39.2,4.0115,76,0,1
"TAUBATÉ",35,"2024-06-12","srag","corte 3 semanas",30,2024-06-08,43.53525,0,40.09,3.44525,75,0,0
"TAUBATÉ",12,"2024-06-12","srag","mediana",10,2024-06-08,19.65025,0,16,3.65025,36,0,1
"ARARAQUARA",12,"2024-06-19","srag","com_atraso",10,2024-06-08,7.44,0,6.8,0.64,12,0,0
"ARARAQUARA",32,"2024-06-19","srag","com_atraso",30,2024-06-08,7.45,0,6.8,0.65,12,0,0
"ARARAQUARA",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-08,6.751,0,5.6,1.151,12,0,1
"ARARAQUARA",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-08,7.44025,0,6.4,1.04025,14,0,1
"ARAÇATUBA",12,"2024-06-19","srag","com_atraso",10,2024-06-08,8.94,0,8.4,0.54,14,0,0
"ARAÇATUBA",32,"2024-06-19","srag","com_atraso",30,2024-06-08,8.83,0,8.2,0.63,13,0,0
"ARAÇATUBA",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-06,5.5605,0,1.6,3.9605,8,1,1
"ARAÇATUBA",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-06,4.61,0,1.4,3.21,7,1,1
"BAIXADA SANTISTA",12,"2024-06-19","srag","com_atraso",10,2024-06-08,41.48,0,41.2,0.28,44,0,0
"BAIXADA SANTISTA",32,"2024-06-19","srag","com_atraso",30,2024-06-08,39.41,0,39,0.41,43,0,0
"BAIXADA SANTISTA",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-06,20.365,0,17.9,2.465,36,0,1
"BAIXADA SANTISTA",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-06,18.97,0,17.2,1.77,34,0,1
"BARRETOS",12,"2024-06-19","srag","com_atraso",10,2024-06-08,3.83,0,3.4,0.43,7,0,1
"BARRETOS",32,"2024-06-19","srag","com_atraso",30,2024-06-08,2.94,0,2.4,0.54,6,0,1
"BARRETOS",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-05,2.67125,0,0.4,2.27125,2,1,1
"BARRETOS",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-05,2.8605,0,0.6,2.2605,3,1,1
"BAURU",12,"2024-06-19","srag","com_atraso",10,2024-06-08,62.64025,0,61.99,0.65025,68,0,0
"BAURU",32,"2024-06-19","srag","com_atraso",30,2024-06-08,61.06,0,60.4,0.66,66,0,0
"BAURU",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-08,32.3,0,29.7,2.6,56.5,0,0
"BAURU",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-08,36.78025,0,34.59,2.19025,57,0,0
"CAMPINAS",12,"2024-06-19","srag","com_atraso",10,2024-06-08,147.39,0,142,5.39,200,0,0
"CAMPINAS",32,"2024-06-19","srag","com_atraso",30,2024-06-08,183.53,0,181,2.53,203,0,0
"CAMPINAS",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-07,79.69025,0,69.2,10.49025,144,0,1
"CAMPINAS",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-07,78.46,0,69.1,9.36,143.5,0,1
"FRANCA",12,"2024-06-19","srag","com_atraso",10,2024-06-07,18.64,0,18.4,0.24,20,0,0
"FRANCA",32,"2024-06-19","srag","com_atraso",30,2024-06-07,18.25,0,18,0.25,20,0,0
"FRANCA",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-04,11.49125,0,11,0.491249999999999,19,0,1
"FRANCA",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-04,16.75,0,16.6,0.15,19,0,0
"GRANDE SÃO PAULO",10,"2024-06-19","srag","com_atraso",10,2024-06-08,488.49,0,486.4,2.09,514,0,0
"GRANDE SÃO PAULO",32,"2024-06-19","srag","com_atraso",30,2024-06-08,498.84,0,497.4,1.44,509,0,0
"GRANDE SÃO PAULO",13,"2024-06-19","srag","corte 3 semanas",10,2024-06-08,284.805,0,268.9,15.905,437,0,0
"GRANDE SÃO PAULO",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-08,322.5,0,310.1,12.4,440.5,0,0
"MARÍLIA",12,"2024-06-19","srag","com_atraso",10,2024-06-08,23.59,0,22.8,0.79,30,0,0
"MARÍLIA",32,"2024-06-19","srag","com_atraso",30,2024-06-08,23.07,0,22.4,0.67,28,0,0
"MARÍLIA",15,"2024-06-19","srag","corte 3 semanas",10,2024-06-04,19.7015,0,17.2,2.5015,36,0,1
"MARÍLIA",35,"2024-06-19","srag","corte 3 semanas",30,2024-06-04,18.10025,0,16.2,1.90025,33,0,1
"PIRACICABA",12,"2024-06-19","srag","com_atraso",10,2024-06-08,33.06025,0,32.4,0.66025,38,0,0
